id_pedido;id_categoria;id_produto;id_forma_de_pagamento;quantidade_de_parcelas;quantidade_de_produtos;mes_criacao;id_cliente
269;3;13;3;5;2;01/02/2019;346
270;1;7;3;8;2;01/02/2019;508
271;1;2;3;10;3;01/02/2019;431
272;1;4;4;0;1;01/02/2019;104
273;1;2;2;0;1;01/02/2019;248
274;1;4;2;0;1;01/02/2019;180
275;1;3;3;7;1;01/02/2019;392
276;1;2;4;0;3;01/02/2019;144
277;1;6;3;2;1;01/02/2019;137
278;1;6;2;0;2;01/02/2019;149
279;1;6;1;0;2;01/02/2019;156
280;1;3;4;0;3;01/02/2019;99
281;1;2;3;8;1;01/02/2019;557
282;1;1;1;0;3;01/02/2019;157
283;1;2;3;8;2;01/02/2019;179
284;1;6;2;0;4;01/02/2019;506
285;1;6;2;0;2;01/02/2019;372
286;1;7;3;4;3;01/02/2019;179
287;3;13;3;5;4;01/02/2019;120
288;1;7;3;5;4;01/02/2019;253
289;3;16;2;0;4;01/02/2019;9
290;1;3;2;0;1;01/02/2019;250
291;3;12;3;4;3;01/02/2019;458
292;1;3;3;8;1;01/02/2019;459
293;1;1;3;8;1;01/02/2019;460
294;1;7;2;0;2;01/02/2019;64
295;1;5;4;0;3;01/02/2019;89
296;2;11;2;0;2;01/02/2019;454
297;1;5;4;0;3;01/02/2019;177
298;2;8;3;1;2;01/02/2019;564
299;3;13;3;1;2;01/02/2019;501
300;1;1;4;0;4;01/02/2019;349
301;1;2;1;0;1;01/02/2019;587
302;1;5;3;7;4;01/02/2019;182
303;1;2;2;0;1;01/02/2019;578
304;1;7;1;0;2;01/02/2019;242
305;1;4;3;5;1;01/02/2019;470
306;1;4;2;0;2;01/02/2019;381
307;1;1;3;9;1;01/02/2019;100
308;1;5;2;0;2;01/02/2019;410
309;2;11;1;0;3;01/02/2019;547
310;2;9;1;0;3;01/02/2019;32
311;2;11;3;4;3;01/02/2019;265
312;1;1;4;0;2;01/02/2019;247
313;1;2;2;0;3;01/02/2019;373
314;3;14;1;0;2;01/02/2019;571
315;1;2;4;0;2;01/02/2019;238
316;2;9;2;0;2;01/02/2019;103
317;1;4;3;8;2;01/02/2019;32
318;3;14;4;0;3;01/02/2019;265
319;2;11;4;0;1;01/02/2019;533
320;1;5;2;0;2;01/02/2019;25
321;3;17;3;6;3;01/02/2019;78
322;1;2;2;0;2;01/02/2019;560
323;1;6;3;2;5;01/02/2019;465
324;1;1;4;0;3;01/02/2019;388
325;1;7;3;6;4;01/02/2019;221
326;1;4;3;9;2;01/02/2019;291
327;1;3;2;0;2;01/02/2019;343
328;1;4;4;0;2;01/02/2019;125
329;1;2;4;0;1;01/02/2019;42
330;1;1;2;0;2;01/02/2019;148
331;1;1;2;0;2;01/02/2019;559
332;3;12;1;0;2;01/02/2019;598
333;1;4;1;0;3;01/02/2019;569
334;3;14;2;0;2;01/02/2019;306
335;2;11;3;4;2;01/02/2019;352
336;2;8;2;0;1;01/02/2019;248
337;2;11;3;4;4;01/02/2019;73
338;1;2;3;10;1;01/02/2019;589
339;1;4;1;0;2;01/02/2019;241
340;3;16;2;0;2;01/02/2019;192
341;2;9;1;0;3;01/02/2019;406
342;1;1;2;0;2;01/02/2019;568
343;1;2;4;0;2;01/02/2019;85
344;1;2;3;5;3;01/02/2019;447
345;2;8;3;8;1;01/02/2019;151
346;3;15;2;0;3;01/02/2019;28
347;1;3;1;0;5;01/02/2019;225
348;1;3;4;0;3;01/02/2019;28
349;2;11;1;0;1;01/02/2019;562
350;1;1;1;0;3;01/02/2019;205
351;1;2;2;0;3;01/02/2019;187
352;1;7;2;0;5;01/02/2019;583
353;1;3;1;0;1;01/02/2019;517
354;1;2;1;0;3;01/02/2019;28
355;3;16;1;0;4;01/02/2019;520
356;1;3;3;7;2;01/02/2019;524
357;1;2;3;1;1;01/02/2019;397
358;1;7;3;9;1;01/02/2019;267
359;3;13;3;3;2;01/02/2019;321
360;1;6;3;7;2;01/02/2019;572
361;1;1;4;0;1;01/02/2019;124
362;2;9;4;0;1;01/02/2019;449
363;3;15;3;1;1;01/02/2019;336
364;3;16;1;0;1;01/02/2019;109
365;1;1;2;0;1;01/02/2019;228
366;3;13;3;7;3;01/02/2019;588
367;1;3;3;9;4;01/02/2019;15
368;1;7;4;0;1;01/02/2019;178
369;3;15;1;0;2;01/02/2019;235
370;1;5;1;0;2;01/02/2019;27
0;1;2;3;10;5;01/03/2019;406
1;1;3;3;2;3;01/03/2019;80
2;2;8;4;0;3;01/03/2019;464
3;1;1;3;6;4;01/03/2019;358
4;3;15;3;1;1;01/03/2019;260
5;3;14;3;1;3;01/03/2019;310
6;3;17;4;0;4;01/03/2019;465
7;1;4;1;0;3;01/03/2019;449
8;1;5;3;5;1;01/03/2019;45
9;3;16;2;0;1;01/03/2019;91
10;1;2;3;1;1;01/03/2019;86
11;3;14;3;10;4;01/03/2019;582
12;1;7;2;0;3;01/03/2019;140
13;2;10;4;0;1;01/03/2019;51
14;1;6;2;0;1;01/03/2019;455
15;3;12;3;7;3;01/03/2019;36
16;2;8;3;3;2;01/03/2019;529
17;1;6;2;0;3;01/03/2019;43
18;1;4;1;0;1;01/03/2019;401
19;1;7;3;5;2;01/03/2019;355
20;1;3;3;2;1;01/03/2019;446
21;3;17;3;5;4;01/03/2019;3
22;2;8;3;10;3;01/03/2019;332
23;1;5;1;0;4;01/03/2019;123
24;1;2;3;10;3;01/03/2019;327
25;1;6;4;0;3;01/03/2019;510
26;1;4;4;0;2;01/03/2019;585
27;1;1;4;0;2;01/03/2019;354
28;1;6;3;6;3;01/03/2019;308
29;3;14;2;0;4;01/03/2019;585
30;1;1;3;9;2;01/03/2019;225
31;2;9;3;6;2;01/03/2019;346
32;2;11;3;1;1;01/03/2019;137
33;2;8;2;0;1;01/03/2019;104
34;2;9;3;9;1;01/03/2019;10
35;1;3;3;10;1;01/03/2019;257
36;2;9;1;0;2;01/03/2019;537
37;1;3;2;0;3;01/03/2019;233
38;3;15;3;10;4;01/03/2019;402
39;3;12;3;2;4;01/03/2019;223
40;1;5;1;0;4;01/03/2019;121
41;3;13;3;2;4;01/03/2019;577
42;1;5;4;0;3;01/03/2019;352
43;2;10;1;0;2;01/03/2019;417
44;1;2;1;0;1;01/03/2019;4
45;1;3;4;0;1;01/03/2019;585
46;1;1;2;0;3;01/03/2019;284
47;3;16;4;0;2;01/03/2019;204
48;1;5;2;0;4;01/03/2019;397
49;2;10;3;1;2;01/03/2019;326
50;3;16;2;0;5;01/03/2019;403
51;1;4;4;0;4;01/03/2019;272
52;1;7;3;3;2;01/03/2019;215
53;1;6;3;8;3;01/03/2019;477
54;1;6;2;0;3;01/03/2019;521
55;2;9;3;3;3;01/03/2019;549
56;2;11;1;0;3;01/03/2019;382
57;1;3;2;0;3;01/03/2019;141
58;1;3;3;7;3;01/03/2019;45
59;3;16;3;4;2;01/03/2019;341
60;3;15;3;2;3;01/03/2019;152
61;2;9;3;3;2;01/03/2019;60
62;1;4;3;8;4;01/03/2019;246
63;2;11;3;6;2;01/03/2019;390
64;1;1;1;0;5;01/03/2019;341
65;1;4;1;0;1;01/03/2019;195
66;1;2;4;0;1;01/03/2019;43
67;1;5;2;0;3;01/03/2019;222
68;1;2;1;0;2;01/03/2019;115
69;3;13;1;0;5;01/03/2019;134
70;1;2;3;5;2;01/03/2019;447
71;1;2;1;0;2;01/03/2019;323
72;1;1;4;0;2;01/03/2019;461
73;1;5;3;10;3;01/03/2019;434
74;1;1;2;0;1;01/03/2019;144
75;1;4;3;10;5;01/03/2019;1
76;1;5;1;0;3;01/03/2019;156
77;1;4;3;5;1;01/03/2019;14
78;3;13;4;0;3;01/03/2019;536
79;2;9;2;0;1;01/03/2019;451
80;1;1;3;8;3;01/03/2019;151
81;2;10;2;0;1;01/03/2019;571
82;3;16;3;8;2;01/03/2019;125
83;2;10;4;0;1;01/03/2019;336
84;1;4;2;0;1;01/03/2019;221
85;3;12;2;0;3;01/03/2019;310
86;2;11;3;2;3;01/03/2019;277
87;3;14;4;0;1;01/03/2019;79
88;1;6;2;0;2;01/03/2019;484
89;3;16;2;0;4;01/03/2019;488
90;2;8;3;6;1;01/03/2019;131
91;2;10;3;10;1;01/03/2019;521
92;3;12;2;0;2;01/03/2019;367
93;3;17;2;0;2;01/03/2019;398
94;1;1;1;0;3;01/03/2019;382
95;1;6;3;9;1;01/03/2019;172
96;1;7;1;0;5;01/03/2019;226
97;1;1;2;0;1;01/03/2019;84
98;2;10;2;0;2;01/03/2019;307
99;1;3;2;0;1;01/03/2019;28
100;2;8;2;0;2;01/03/2019;308
101;1;6;3;8;4;01/03/2019;291
102;3;16;4;0;1;01/03/2019;479
103;3;16;2;0;2;01/03/2019;515
104;3;14;4;0;5;01/03/2019;156
105;1;6;2;0;2;01/03/2019;403
106;1;1;3;2;5;01/03/2019;540
107;1;2;2;0;4;01/03/2019;481
108;3;15;3;10;2;01/03/2019;542
109;2;11;2;0;1;01/03/2019;173
110;3;17;2;0;2;01/03/2019;147
111;3;15;1;0;4;01/03/2019;330
112;3;12;3;4;3;01/03/2019;308
113;3;13;3;4;3;01/03/2019;136
114;3;12;3;1;1;01/03/2019;351
115;3;14;2;0;3;01/03/2019;352
116;2;10;4;0;3;01/03/2019;566
117;3;15;1;0;1;01/03/2019;549
118;1;7;3;6;1;01/03/2019;526
119;1;4;1;0;1;01/03/2019;448
120;1;2;3;5;2;01/03/2019;421
121;2;10;4;0;1;01/03/2019;307
122;1;1;3;6;4;01/03/2019;152
123;1;6;3;8;4;01/03/2019;513
124;1;6;1;0;2;01/03/2019;144
125;3;14;1;0;3;01/03/2019;521
126;1;7;1;0;1;01/03/2019;195
127;3;12;4;0;5;01/03/2019;582
128;1;4;3;7;3;01/03/2019;61
129;1;7;2;0;2;01/03/2019;460
130;2;11;3;3;1;01/03/2019;591
131;2;9;2;0;2;01/03/2019;518
132;1;3;3;10;3;01/03/2019;533
133;1;4;3;8;2;01/03/2019;418
134;1;4;3;4;4;01/03/2019;397
135;1;5;3;8;1;01/03/2019;234
136;3;13;3;6;1;01/03/2019;518
137;2;11;3;10;2;01/03/2019;423
138;1;3;3;6;5;01/03/2019;365
139;3;14;3;4;2;01/03/2019;372
140;1;7;3;7;2;01/03/2019;35
141;1;4;3;9;2;01/03/2019;391
142;3;14;3;3;2;01/03/2019;403
143;1;6;4;0;1;01/03/2019;508
144;1;5;2;0;3;01/03/2019;443
145;1;4;4;0;1;01/03/2019;555
146;1;7;2;0;1;01/03/2019;204
147;1;6;2;0;2;01/03/2019;391
148;1;4;3;2;4;01/03/2019;371
149;1;6;4;0;2;01/03/2019;73
150;1;4;4;0;3;01/03/2019;245
151;1;6;1;0;3;01/03/2019;155
152;1;6;2;0;1;01/03/2019;346
153;1;1;3;7;1;01/03/2019;116
154;1;6;4;0;2;01/03/2019;412
155;1;2;4;0;4;01/03/2019;61
156;1;5;3;2;1;01/03/2019;246
157;1;4;3;3;2;01/03/2019;254
158;1;1;3;1;2;01/03/2019;323
159;1;2;2;0;2;01/03/2019;80
160;1;2;3;6;3;01/03/2019;543
161;2;9;3;5;1;01/03/2019;174
162;1;3;4;0;3;01/03/2019;274
163;3;12;2;0;1;01/03/2019;141
164;3;13;2;0;1;01/03/2019;144
165;2;9;1;0;2;01/03/2019;63
166;1;5;1;0;1;01/03/2019;383
167;1;6;4;0;1;01/03/2019;316
168;1;3;3;10;1;01/03/2019;163
169;1;1;3;4;2;01/03/2019;302
170;3;14;3;8;1;01/03/2019;72
171;3;13;3;9;3;01/03/2019;195
172;1;1;3;9;1;01/03/2019;35
173;1;2;2;0;1;01/03/2019;445
174;3;17;3;4;1;01/03/2019;477
175;1;3;3;5;2;01/03/2019;131
176;3;15;2;0;4;01/03/2019;249
177;1;5;3;6;2;01/03/2019;536
178;3;16;2;0;2;01/03/2019;103
179;1;5;2;0;1;01/03/2019;393
180;1;7;1;0;4;01/03/2019;556
181;1;7;3;7;2;01/03/2019;533
182;1;4;2;0;1;01/03/2019;212
183;2;9;3;5;1;01/03/2019;283
184;1;7;3;3;2;01/03/2019;285
185;1;6;4;0;3;01/03/2019;436
186;1;1;3;7;1;01/03/2019;293
187;1;6;2;0;3;01/03/2019;231
188;2;10;3;10;2;01/03/2019;82
189;1;2;3;9;2;01/03/2019;223
190;2;11;3;4;2;01/03/2019;252
191;2;10;3;10;1;01/03/2019;100
192;1;1;3;10;4;01/03/2019;243
193;1;6;3;3;4;01/03/2019;582
194;1;5;2;0;4;01/03/2019;87
195;1;1;2;0;2;01/03/2019;212
196;1;6;3;9;3;01/03/2019;93
197;1;3;2;0;3;01/03/2019;80
198;2;9;3;4;5;01/03/2019;391
199;1;2;3;3;3;01/03/2019;571
200;3;17;1;0;4;01/03/2019;586
201;3;16;3;9;3;01/03/2019;166
202;1;1;1;0;1;01/03/2019;93
203;1;6;2;0;2;01/03/2019;178
204;2;11;1;0;2;01/03/2019;344
205;2;8;1;0;2;01/03/2019;351
206;1;4;3;7;1;01/03/2019;180
207;3;15;3;10;1;01/03/2019;43
208;1;1;4;0;1;01/03/2019;476
209;1;6;3;3;1;01/03/2019;73
210;1;6;2;0;4;01/03/2019;358
211;3;15;4;0;3;01/03/2019;499
212;1;1;4;0;3;01/03/2019;119
213;1;3;2;0;2;01/03/2019;372
214;3;16;3;2;5;01/03/2019;347
215;1;1;2;0;1;01/03/2019;183
216;3;13;4;0;3;01/03/2019;22
217;1;5;2;0;4;01/03/2019;581
218;1;6;2;0;3;01/03/2019;23
219;3;12;3;7;1;01/03/2019;215
220;2;9;2;0;2;01/03/2019;87
221;1;4;3;2;3;01/03/2019;330
222;1;6;2;0;4;01/03/2019;154
223;1;5;4;0;5;01/03/2019;64
224;3;13;1;0;1;01/03/2019;564
225;3;14;4;0;2;01/03/2019;394
226;1;5;1;0;1;01/03/2019;538
227;1;1;2;0;2;01/03/2019;410
228;3;13;2;0;2;01/03/2019;49
229;1;4;2;0;4;01/03/2019;362
230;1;5;3;1;4;01/03/2019;34
231;1;7;2;0;1;01/03/2019;564
232;1;1;3;6;4;01/03/2019;225
233;1;7;3;6;2;01/03/2019;301
234;1;1;3;7;1;01/03/2019;220
235;1;5;3;10;1;01/03/2019;169
236;3;13;2;0;4;01/03/2019;208
237;3;12;4;0;2;01/03/2019;552
238;3;14;3;3;5;01/03/2019;254
239;1;4;2;0;1;01/03/2019;245
240;2;8;1;0;3;01/03/2019;308
241;1;2;2;0;2;01/03/2019;384
242;2;8;4;0;2;01/03/2019;13
243;2;10;3;10;2;01/03/2019;590
244;1;4;2;0;1;01/03/2019;315
245;1;5;3;5;2;01/03/2019;17
246;3;15;2;0;1;01/03/2019;61
247;1;1;1;0;2;01/03/2019;34
248;1;4;3;7;3;01/03/2019;561
249;3;17;2;0;2;01/03/2019;189
250;1;5;3;7;4;01/03/2019;456
251;1;4;4;0;1;01/03/2019;160
252;1;3;1;0;4;01/03/2019;304
253;1;6;2;0;2;01/03/2019;581
254;1;3;3;5;3;01/03/2019;417
255;1;6;2;0;3;01/03/2019;445
256;1;4;1;0;2;01/03/2019;492
257;1;4;4;0;4;01/03/2019;33
258;2;8;2;0;1;01/03/2019;493
259;1;6;2;0;4;01/03/2019;162
260;1;5;4;0;4;01/03/2019;489
261;1;5;1;0;1;01/03/2019;258
262;1;1;2;0;1;01/03/2019;221
263;1;3;3;2;5;01/03/2019;280
264;1;1;3;9;2;01/03/2019;211
265;3;17;3;8;2;01/03/2019;392
266;1;7;3;9;2;01/03/2019;76
267;2;9;3;5;3;01/03/2019;451
268;1;2;2;0;1;01/03/2019;105
269;1;7;3;10;1;01/03/2019;191
270;1;4;2;0;1;01/03/2019;170
271;2;11;2;0;5;01/03/2019;224
272;2;11;3;4;1;01/03/2019;114
273;1;4;3;2;3;01/03/2019;409
274;3;15;3;4;3;01/03/2019;412
275;2;11;2;0;3;01/03/2019;49
276;1;3;2;0;4;01/03/2019;459
277;1;4;2;0;3;01/03/2019;152
278;1;5;4;0;1;01/03/2019;291
279;1;6;3;6;1;01/03/2019;5
280;1;3;2;0;1;01/03/2019;192
281;3;15;2;0;1;01/03/2019;436
282;1;3;4;0;3;01/03/2019;445
283;3;16;3;3;1;01/03/2019;126
284;1;5;4;0;2;01/03/2019;490
285;1;7;3;2;3;01/03/2019;381
286;3;12;3;8;2;01/03/2019;233
287;3;16;3;6;1;01/03/2019;362
288;1;3;2;0;5;01/03/2019;470
289;3;13;1;0;2;01/03/2019;563
290;1;7;3;2;3;01/03/2019;135
291;1;7;1;0;1;01/03/2019;388
292;1;2;3;6;3;01/03/2019;141
293;1;3;3;10;1;01/03/2019;111
294;1;2;1;0;1;01/03/2019;271
295;2;10;2;0;4;01/03/2019;235
296;1;2;3;5;3;01/03/2019;50
297;1;6;3;10;1;01/03/2019;24
298;1;3;1;0;4;01/03/2019;345
299;1;3;3;1;2;01/03/2019;10
300;1;3;4;0;3;01/03/2019;254
301;1;6;3;2;1;01/03/2019;187
302;3;15;3;7;4;01/03/2019;367
303;1;5;2;0;2;01/03/2019;115
304;1;5;4;0;5;01/03/2019;119
305;2;10;1;0;1;01/03/2019;390
306;1;4;2;0;4;01/03/2019;24
307;2;8;2;0;1;01/03/2019;207
308;1;3;3;1;3;01/03/2019;329
309;1;5;3;6;3;01/03/2019;28
310;2;10;3;1;4;01/03/2019;114
311;1;7;4;0;5;01/03/2019;158
312;1;6;3;7;1;01/03/2019;465
313;3;15;3;8;2;01/03/2019;274
314;1;1;2;0;5;01/03/2019;162
315;1;3;2;0;2;01/03/2019;579
316;3;12;4;0;2;01/03/2019;347
317;1;7;4;0;2;01/03/2019;138
318;3;13;4;0;2;01/03/2019;40
319;3;14;2;0;4;01/03/2019;225
320;2;8;2;0;4;01/03/2019;494
321;2;9;3;8;2;01/03/2019;145
322;3;14;3;4;3;01/03/2019;143
323;2;9;2;0;1;01/03/2019;160
324;1;1;1;0;4;01/03/2019;271
325;1;7;2;0;2;01/03/2019;126
326;3;17;4;0;4;01/03/2019;537
327;2;8;4;0;2;01/03/2019;574
328;1;1;1;0;2;01/03/2019;22
329;1;5;3;1;3;01/03/2019;338
330;3;17;3;4;2;01/03/2019;371
331;2;11;4;0;4;01/03/2019;348
332;1;5;2;0;3;01/03/2019;403
333;1;5;3;6;3;01/03/2019;426
334;1;3;3;3;2;01/03/2019;311
335;1;7;3;6;1;01/03/2019;89
336;2;10;2;0;2;01/03/2019;280
337;1;6;2;0;4;01/03/2019;324
338;1;3;3;8;1;01/03/2019;565
339;3;14;3;10;1;01/03/2019;543
340;2;8;2;0;4;01/03/2019;384
341;1;6;4;0;3;01/03/2019;197
342;1;5;1;0;4;01/03/2019;94
343;3;12;1;0;3;01/03/2019;298
344;1;7;3;4;1;01/03/2019;375
345;2;11;3;8;1;01/03/2019;340
346;2;10;3;9;2;01/03/2019;314
347;1;2;2;0;5;01/03/2019;129
348;1;5;4;0;5;01/03/2019;353
349;2;8;4;0;3;01/03/2019;49
350;1;6;1;0;3;01/03/2019;446
351;1;2;2;0;5;01/03/2019;330
352;3;15;3;10;2;01/03/2019;345
353;2;11;2;0;4;01/03/2019;245
354;2;11;2;0;2;01/03/2019;47
355;2;11;3;6;1;01/03/2019;292
356;1;3;3;2;3;01/03/2019;356
357;1;4;3;8;3;01/03/2019;374
358;1;5;4;0;1;01/03/2019;154
359;3;13;3;1;3;01/03/2019;369
360;1;5;1;0;4;01/03/2019;60
0;1;3;4;0;1;01/04/2019;324
1;1;3;3;8;3;01/04/2019;90
2;1;3;1;0;2;01/04/2019;227
3;1;6;3;2;5;01/04/2019;459
4;1;7;3;5;1;01/04/2019;597
5;3;13;1;0;5;01/04/2019;347
6;2;10;4;0;1;01/04/2019;547
7;3;12;2;0;5;01/04/2019;84
8;2;9;1;0;3;01/04/2019;349
9;1;4;3;3;2;01/04/2019;480
10;1;7;3;10;1;01/04/2019;79
11;1;3;3;9;4;01/04/2019;359
12;1;2;2;0;2;01/04/2019;264
13;1;7;3;2;1;01/04/2019;225
14;1;1;3;5;1;01/04/2019;351
15;1;6;4;0;1;01/04/2019;541
16;3;16;3;3;2;01/04/2019;63
17;1;4;3;3;3;01/04/2019;320
18;1;7;3;1;1;01/04/2019;118
19;3;13;3;2;1;01/04/2019;501
20;1;5;3;6;1;01/04/2019;277
21;1;3;4;0;2;01/04/2019;136
22;1;7;3;1;3;01/04/2019;393
23;3;13;3;7;2;01/04/2019;201
24;1;3;1;0;2;01/04/2019;477
25;1;5;2;0;2;01/04/2019;21
26;1;4;1;0;1;01/04/2019;540
27;1;5;2;0;1;01/04/2019;168
28;1;3;2;0;4;01/04/2019;341
29;1;5;2;0;1;01/04/2019;251
30;2;10;3;6;2;01/04/2019;503
31;1;1;2;0;1;01/04/2019;72
32;3;17;2;0;3;01/04/2019;290
33;2;11;3;1;2;01/04/2019;10
34;1;5;3;3;2;01/04/2019;525
35;1;6;2;0;4;01/04/2019;402
36;1;3;2;0;3;01/04/2019;41
37;1;3;2;0;1;01/04/2019;71
38;1;1;2;0;2;01/04/2019;123
39;3;15;1;0;1;01/04/2019;303
40;1;4;3;1;4;01/04/2019;198
41;1;3;2;0;2;01/04/2019;362
42;1;4;3;1;2;01/04/2019;309
43;3;14;4;0;3;01/04/2019;576
44;2;8;3;6;2;01/04/2019;461
45;3;12;1;0;3;01/04/2019;185
46;1;2;4;0;3;01/04/2019;399
47;1;6;4;0;1;01/04/2019;451
48;1;4;3;1;3;01/04/2019;348
49;1;3;3;4;1;01/04/2019;201
50;2;9;3;9;3;01/04/2019;480
51;1;5;1;0;3;01/04/2019;203
52;1;1;4;0;3;01/04/2019;121
53;1;4;3;10;1;01/04/2019;280
54;3;14;3;4;1;01/04/2019;528
55;1;5;4;0;1;01/04/2019;315
56;2;10;3;9;5;01/04/2019;50
57;3;13;1;0;1;01/04/2019;525
58;1;1;2;0;2;01/04/2019;600
59;1;7;3;10;2;01/04/2019;71
60;1;1;4;0;4;01/04/2019;511
61;2;9;4;0;2;01/04/2019;21
62;2;9;3;7;3;01/04/2019;251
63;1;6;2;0;3;01/04/2019;442
64;1;2;3;3;2;01/04/2019;475
65;2;11;2;0;2;01/04/2019;340
66;3;13;3;6;1;01/04/2019;107
67;1;7;3;2;5;01/04/2019;548
68;2;10;2;0;2;01/04/2019;345
69;1;4;3;3;1;01/04/2019;519
70;3;14;4;0;2;01/04/2019;405
71;1;6;3;4;2;01/04/2019;74
72;3;15;3;8;2;01/04/2019;180
73;2;11;3;5;4;01/04/2019;128
74;2;9;3;7;1;01/04/2019;349
75;2;9;2;0;4;01/04/2019;2
76;1;4;1;0;1;01/04/2019;325
77;1;5;3;4;2;01/04/2019;372
78;3;13;1;0;2;01/04/2019;380
79;1;1;3;5;1;01/04/2019;274
80;2;11;3;5;1;01/04/2019;21
81;3;12;3;8;4;01/04/2019;400
82;3;17;2;0;3;01/04/2019;544
83;2;8;3;8;3;01/04/2019;281
84;2;9;4;0;1;01/04/2019;102
85;3;14;2;0;4;01/04/2019;201
86;1;5;4;0;2;01/04/2019;76
87;2;9;3;1;4;01/04/2019;572
88;1;5;3;4;2;01/04/2019;227
89;2;8;1;0;1;01/04/2019;141
90;1;6;4;0;1;01/04/2019;341
91;1;7;2;0;1;01/04/2019;585
92;2;10;3;2;1;01/04/2019;577
93;1;2;2;0;1;01/04/2019;591
94;1;7;2;0;4;01/04/2019;510
95;1;1;3;3;2;01/04/2019;295
96;2;9;4;0;1;01/04/2019;208
97;2;11;3;2;4;01/04/2019;181
98;1;2;1;0;1;01/04/2019;579
99;2;9;3;4;2;01/04/2019;235
100;1;3;3;4;1;01/04/2019;551
101;1;6;4;0;3;01/04/2019;25
102;1;2;4;0;1;01/04/2019;300
103;1;6;3;9;2;01/04/2019;305
104;3;16;2;0;1;01/04/2019;597
105;2;8;4;0;1;01/04/2019;30
106;1;1;3;8;1;01/04/2019;133
107;3;13;2;0;2;01/04/2019;294
108;1;5;2;0;1;01/04/2019;305
109;3;15;2;0;2;01/04/2019;583
110;1;4;2;0;3;01/04/2019;553
111;1;6;3;2;2;01/04/2019;386
112;3;13;3;5;4;01/04/2019;455
113;2;11;3;2;2;01/04/2019;514
114;1;5;2;0;3;01/04/2019;488
115;3;13;3;8;1;01/04/2019;195
116;1;1;2;0;1;01/04/2019;5
117;1;4;1;0;2;01/04/2019;489
118;3;15;2;0;2;01/04/2019;20
119;2;10;3;1;1;01/04/2019;283
120;3;15;4;0;2;01/04/2019;9
121;3;16;2;0;4;01/04/2019;497
122;1;1;3;7;4;01/04/2019;178
123;3;14;3;2;1;01/04/2019;406
124;1;1;2;0;4;01/04/2019;405
125;1;6;3;4;1;01/04/2019;427
126;1;4;4;0;3;01/04/2019;304
127;3;13;3;7;1;01/04/2019;479
128;3;15;3;5;4;01/04/2019;41
129;2;8;3;8;2;01/04/2019;215
130;3;12;2;0;4;01/04/2019;397
131;2;11;3;1;1;01/04/2019;502
132;1;2;2;0;5;01/04/2019;344
133;1;7;1;0;1;01/04/2019;140
134;2;8;3;10;1;01/04/2019;494
135;2;10;1;0;3;01/04/2019;160
136;1;7;2;0;2;01/04/2019;295
137;1;6;4;0;2;01/04/2019;267
138;1;7;1;0;1;01/04/2019;564
139;1;4;1;0;1;01/04/2019;447
140;2;8;2;0;3;01/04/2019;549
141;1;2;1;0;1;01/04/2019;532
142;3;16;2;0;1;01/04/2019;233
143;1;2;3;3;2;01/04/2019;429
144;1;5;1;0;4;01/04/2019;38
145;3;14;2;0;3;01/04/2019;132
146;2;9;2;0;2;01/04/2019;115
147;1;7;4;0;4;01/04/2019;585
148;3;13;3;7;4;01/04/2019;496
149;1;1;3;10;1;01/04/2019;454
150;1;1;3;1;1;01/04/2019;220
151;3;17;2;0;2;01/04/2019;430
152;3;14;2;0;2;01/04/2019;509
153;2;8;4;0;2;01/04/2019;473
154;1;4;2;0;2;01/04/2019;487
155;1;4;4;0;1;01/04/2019;118
156;3;16;1;0;3;01/04/2019;490
157;3;17;3;2;1;01/04/2019;278
158;3;16;4;0;4;01/04/2019;9
159;3;14;2;0;2;01/04/2019;555
160;1;6;2;0;5;01/04/2019;569
161;1;6;4;0;1;01/04/2019;337
162;1;6;1;0;2;01/04/2019;405
163;1;3;2;0;2;01/04/2019;53
164;3;17;3;3;1;01/04/2019;122
165;3;13;2;0;4;01/04/2019;82
166;3;14;3;10;5;01/04/2019;133
167;1;4;2;0;2;01/04/2019;455
168;1;3;4;0;1;01/04/2019;408
169;2;8;3;5;2;01/04/2019;427
170;1;4;3;9;4;01/04/2019;334
171;1;1;1;0;4;01/04/2019;479
172;3;16;1;0;2;01/04/2019;464
173;3;16;2;0;2;01/04/2019;424
174;1;6;3;1;5;01/04/2019;489
175;1;6;3;3;5;01/04/2019;474
176;1;4;1;0;1;01/04/2019;552
177;2;11;3;7;2;01/04/2019;202
178;1;4;1;0;3;01/04/2019;38
179;2;8;3;4;4;01/04/2019;47
180;3;12;2;0;5;01/04/2019;553
181;1;4;2;0;3;01/04/2019;103
182;1;7;1;0;1;01/04/2019;326
183;1;7;3;10;5;01/04/2019;182
184;2;9;4;0;2;01/04/2019;5
185;3;17;3;8;3;01/04/2019;554
186;1;7;3;4;3;01/04/2019;421
187;1;5;4;0;2;01/04/2019;109
188;3;16;4;0;2;01/04/2019;514
189;2;9;3;4;1;01/04/2019;94
190;1;7;3;4;1;01/04/2019;474
191;2;11;3;8;2;01/04/2019;466
192;1;5;3;3;1;01/04/2019;113
193;1;2;3;10;1;01/04/2019;282
194;1;2;1;0;2;01/04/2019;349
195;1;1;3;8;2;01/04/2019;351
196;3;16;3;4;1;01/04/2019;477
197;2;11;3;5;4;01/04/2019;466
198;1;4;4;0;1;01/04/2019;56
199;2;11;3;10;2;01/04/2019;562
